,User,MCC Category,TotalSum,TotalVol,Gender,Current Age,Retirement Age,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,Debt/Income,clusters
1880,174.0,Miscelleanous Stores,1034.88,44.0,0,29,68,39069,63884,720,2,1.635158309657273,0
1881,174.0,Business Services,59.79,2.0,0,29,68,39069,63884,720,2,1.635158309657273,0
1882,174.0,Professional Services and Membership Organizations,228.57,2.0,0,29,68,39069,63884,720,2,1.635158309657273,0
1883,174.0,Government Services,0.0,0.0,0,29,68,39069,63884,720,2,1.635158309657273,0
1884,175.0,Agricultural Services,0.0,0.0,1,20,65,49449,30723,728,3,0.6213068009464296,0
1885,175.0,Contracted Services,0.0,0.0,1,20,65,49449,30723,728,3,0.6213068009464296,0
1886,175.0,Travel Services,0.0,0.0,1,20,65,49449,30723,728,3,0.6213068009464296,0
1887,175.0,Transportation Services,0.0,0.0,1,20,65,49449,30723,728,3,0.6213068009464296,0
1888,175.0,Utility Services,1610.9399999999996,12.0,1,20,65,49449,30723,728,3,0.6213068009464296,0
1889,175.0,Retail Outlet Services,1037.24,16.0,1,20,65,49449,30723,728,3,0.6213068009464296,0
1890,175.0,Clothing Stores,120.87,1.0,1,20,65,49449,30723,728,3,0.6213068009464296,0
1891,175.0,Miscelleanous Stores,1008.1000000000001,15.0,1,20,65,49449,30723,728,3,0.6213068009464296,0
1892,175.0,Business Services,446.65,15.0,1,20,65,49449,30723,728,3,0.6213068009464296,0
1893,175.0,Professional Services and Membership Organizations,1062.15,4.0,1,20,65,49449,30723,728,3,0.6213068009464296,0
1894,175.0,Government Services,0.0,0.0,1,20,65,49449,30723,728,3,0.6213068009464296,0
1895,176.0,Agricultural Services,0.0,0.0,1,39,73,22312,39445,720,5,1.7678827536751525,0
1896,176.0,Contracted Services,0.0,0.0,1,39,73,22312,39445,720,5,1.7678827536751525,0
1897,176.0,Travel Services,14504.150000000001,101.0,1,39,73,22312,39445,720,5,1.7678827536751525,0
1898,176.0,Transportation Services,1136.6599999999999,151.0,1,39,73,22312,39445,720,5,1.7678827536751525,0
1899,176.0,Utility Services,33152.70999999999,364.0,1,39,73,22312,39445,720,5,1.7678827536751525,0
1900,176.0,Retail Outlet Services,42254.92000000011,1562.0,1,39,73,22312,39445,720,5,1.7678827536751525,0
1901,176.0,Clothing Stores,331.4099999999999,21.0,1,39,73,22312,39445,720,5,1.7678827536751525,0
1902,176.0,Miscelleanous Stores,42200.42999999987,2897.0,1,39,73,22312,39445,720,5,1.7678827536751525,0
1903,176.0,Business Services,8667.579999999993,426.0,1,39,73,22312,39445,720,5,1.7678827536751525,0
1904,176.0,Professional Services and Membership Organizations,11936.9,105.0,1,39,73,22312,39445,720,5,1.7678827536751525,0
1905,176.0,Government Services,1068.2799999999995,158.0,1,39,73,22312,39445,720,5,1.7678827536751525,0
1906,177.0,Agricultural Services,0.0,0.0,0,32,72,36388,92949,710,4,2.554386061338903,1
1907,177.0,Contracted Services,0.0,0.0,0,32,72,36388,92949,710,4,2.554386061338903,1
1908,177.0,Travel Services,15864.78,114.0,0,32,72,36388,92949,710,4,2.554386061338903,1
1909,177.0,Transportation Services,803.8799999999999,42.0,0,32,72,36388,92949,710,4,2.554386061338903,1
1910,177.0,Utility Services,40115.72,414.0,0,32,72,36388,92949,710,4,2.554386061338903,1
1911,177.0,Retail Outlet Services,82484.62000000007,3260.0,0,32,72,36388,92949,710,4,2.554386061338903,1
1912,177.0,Clothing Stores,7254.1500000000015,97.0,0,32,72,36388,92949,710,4,2.554386061338903,1
1913,177.0,Miscelleanous Stores,65397.1699999999,2716.0,0,32,72,36388,92949,710,4,2.554386061338903,1
1914,177.0,Business Services,6428.13,287.0,0,32,72,36388,92949,710,4,2.554386061338903,1
1915,177.0,Professional Services and Membership Organizations,12649.790000000003,64.0,0,32,72,36388,92949,710,4,2.554386061338903,1
1916,177.0,Government Services,22.55,27.0,0,32,72,36388,92949,710,4,2.554386061338903,1
1917,178.0,Agricultural Services,0.0,0.0,1,52,68,45037,31792,710,3,0.7059084752536803,0
1918,178.0,Contracted Services,1220.2900000000002,9.0,1,52,68,45037,31792,710,3,0.7059084752536803,0
1919,178.0,Travel Services,26876.589999999997,198.0,1,52,68,45037,31792,710,3,0.7059084752536803,0
1920,178.0,Transportation Services,70470.57999999991,3176.0,1,52,68,45037,31792,710,3,0.7059084752536803,0
1921,178.0,Utility Services,65430.94,745.0,1,52,68,45037,31792,710,3,0.7059084752536803,0
1922,178.0,Retail Outlet Services,57185.86000000003,3883.0,1,52,68,45037,31792,710,3,0.7059084752536803,0
1923,178.0,Clothing Stores,3844.130000000002,66.0,1,52,68,45037,31792,710,3,0.7059084752536803,0
1924,178.0,Miscelleanous Stores,63511.80999999996,3513.0,1,52,68,45037,31792,710,3,0.7059084752536803,0
1925,178.0,Business Services,15071.26,491.0,1,52,68,45037,31792,710,3,0.7059084752536803,0
1926,178.0,Professional Services and Membership Organizations,6897.709999999999,95.0,1,52,68,45037,31792,710,3,0.7059084752536803,0
1927,178.0,Government Services,347.82000000000005,32.0,1,52,68,45037,31792,710,3,0.7059084752536803,0
1928,179.0,Agricultural Services,0.0,0.0,1,47,63,38615,74337,601,4,1.9250809271008675,1
1929,179.0,Contracted Services,0.0,0.0,1,47,63,38615,74337,601,4,1.9250809271008675,1
1930,179.0,Travel Services,14851.940000000002,193.0,1,47,63,38615,74337,601,4,1.9250809271008675,1
1931,179.0,Transportation Services,1021.51,42.0,1,47,63,38615,74337,601,4,1.9250809271008675,1
1932,179.0,Utility Services,77919.28000000001,646.0,1,47,63,38615,74337,601,4,1.9250809271008675,1
1933,179.0,Retail Outlet Services,64665.479999999916,1658.0,1,47,63,38615,74337,601,4,1.9250809271008675,1
1934,179.0,Clothing Stores,8817.720000000001,143.0,1,47,63,38615,74337,601,4,1.9250809271008675,1
1935,179.0,Miscelleanous Stores,27905.279999999988,564.0,1,47,63,38615,74337,601,4,1.9250809271008675,1
1936,179.0,Business Services,12730.070000000007,398.0,1,47,63,38615,74337,601,4,1.9250809271008675,1
1937,179.0,Professional Services and Membership Organizations,15000.900000000001,109.0,1,47,63,38615,74337,601,4,1.9250809271008675,1
1938,179.0,Government Services,357.54,29.0,1,47,63,38615,74337,601,4,1.9250809271008675,1
1939,180.0,Agricultural Services,0.0,0.0,0,40,61,28229,55675,622,5,1.9722625668638634,0
1940,180.0,Contracted Services,628.85,5.0,0,40,61,28229,55675,622,5,1.9722625668638634,0
1941,180.0,Travel Services,5139.15,50.0,0,40,61,28229,55675,622,5,1.9722625668638634,0
1942,180.0,Transportation Services,8637.66,107.0,0,40,61,28229,55675,622,5,1.9722625668638634,0
1943,180.0,Utility Services,61719.87,453.0,0,40,61,28229,55675,622,5,1.9722625668638634,0
1944,180.0,Retail Outlet Services,36661.04999999997,1496.0,0,40,61,28229,55675,622,5,1.9722625668638634,0
1945,180.0,Clothing Stores,473.90000000000003,51.0,0,40,61,28229,55675,622,5,1.9722625668638634,0
1946,180.0,Miscelleanous Stores,14003.429999999998,489.0,0,40,61,28229,55675,622,5,1.9722625668638634,0
1947,180.0,Business Services,3962.6200000000026,135.0,0,40,61,28229,55675,622,5,1.9722625668638634,0
1948,180.0,Professional Services and Membership Organizations,6067.64,43.0,0,40,61,28229,55675,622,5,1.9722625668638634,0
1949,180.0,Government Services,0.0,0.0,0,40,61,28229,55675,622,5,1.9722625668638634,0
1950,181.0,Agricultural Services,0.0,0.0,1,58,67,50232,1218,751,4,0.024247491638795988,0
1951,181.0,Contracted Services,2227.32,8.0,1,58,67,50232,1218,751,4,0.024247491638795988,0
1952,181.0,Travel Services,45989.91000000001,203.0,1,58,67,50232,1218,751,4,0.024247491638795988,0
1953,181.0,Transportation Services,1215.0,10.0,1,58,67,50232,1218,751,4,0.024247491638795988,0
1954,181.0,Utility Services,67931.11,548.0,1,58,67,50232,1218,751,4,0.024247491638795988,0
1955,181.0,Retail Outlet Services,51133.94999999993,3657.0,1,58,67,50232,1218,751,4,0.024247491638795988,0
1956,181.0,Clothing Stores,832.3299999999999,24.0,1,58,67,50232,1218,751,4,0.024247491638795988,0
1957,181.0,Miscelleanous Stores,43348.15999999998,2543.0,1,58,67,50232,1218,751,4,0.024247491638795988,0
1958,181.0,Business Services,30047.440000000006,354.0,1,58,67,50232,1218,751,4,0.024247491638795988,0
1959,181.0,Professional Services and Membership Organizations,3041.2,18.0,1,58,67,50232,1218,751,4,0.024247491638795988,0
1960,181.0,Government Services,0.0,0.0,1,58,67,50232,1218,751,4,0.024247491638795988,0
1961,182.0,Agricultural Services,0.0,0.0,0,59,66,34350,61639,705,3,1.7944395924308587,0
1962,182.0,Contracted Services,0.0,0.0,0,59,66,34350,61639,705,3,1.7944395924308587,0
1963,182.0,Travel Services,11155.32,124.0,0,59,66,34350,61639,705,3,1.7944395924308587,0
1964,182.0,Transportation Services,496.00999999999993,6.0,0,59,66,34350,61639,705,3,1.7944395924308587,0
1965,182.0,Utility Services,70187.51999999997,602.0,0,59,66,34350,61639,705,3,1.7944395924308587,0
1966,182.0,Retail Outlet Services,85906.01000000005,4535.0,0,59,66,34350,61639,705,3,1.7944395924308587,0
1967,182.0,Clothing Stores,1608.9199999999996,22.0,0,59,66,34350,61639,705,3,1.7944395924308587,0
1968,182.0,Miscelleanous Stores,57842.899999999936,3235.0,0,59,66,34350,61639,705,3,1.7944395924308587,0
1969,182.0,Business Services,24807.929999999986,479.0,0,59,66,34350,61639,705,3,1.7944395924308587,0
1970,182.0,Professional Services and Membership Organizations,1138.8100000000002,27.0,0,59,66,34350,61639,705,3,1.7944395924308587,0
1971,182.0,Government Services,0.0,0.0,0,59,66,34350,61639,705,3,1.7944395924308587,0
1972,183.0,Agricultural Services,0.0,0.0,0,47,69,52308,135319,679,1,2.5869656649078534,1
1973,183.0,Contracted Services,7.67,1.0,0,47,69,52308,135319,679,1,2.5869656649078534,1
1974,183.0,Travel Services,17568.159999999996,155.0,0,47,69,52308,135319,679,1,2.5869656649078534,1
1975,183.0,Transportation Services,1920.7699999999995,70.0,0,47,69,52308,135319,679,1,2.5869656649078534,1
1976,183.0,Utility Services,24979.23,298.0,0,47,69,52308,135319,679,1,2.5869656649078534,1
1977,183.0,Retail Outlet Services,76143.24000000003,1393.0,0,47,69,52308,135319,679,1,2.5869656649078534,1
1978,183.0,Clothing Stores,6093.879999999999,57.0,0,47,69,52308,135319,679,1,2.5869656649078534,1
1979,183.0,Miscelleanous Stores,50327.91,1112.0,0,47,69,52308,135319,679,1,2.5869656649078534,1
1980,183.0,Business Services,37609.850000000006,434.0,0,47,69,52308,135319,679,1,2.5869656649078534,1
1981,183.0,Professional Services and Membership Organizations,9327.850000000002,59.0,0,47,69,52308,135319,679,1,2.5869656649078534,1
1982,183.0,Government Services,0.0,0.0,0,47,69,52308,135319,679,1,2.5869656649078534,1
1983,184.0,Agricultural Services,0.0,0.0,1,27,66,32061,58904,676,1,1.8372477464832662,0
1984,184.0,Contracted Services,0.0,0.0,1,27,66,32061,58904,676,1,1.8372477464832662,0
1985,184.0,Travel Services,250.37,3.0,1,27,66,32061,58904,676,1,1.8372477464832662,0
1986,184.0,Transportation Services,464.80000000000007,6.0,1,27,66,32061,58904,676,1,1.8372477464832662,0
1987,184.0,Utility Services,399.5,3.0,1,27,66,32061,58904,676,1,1.8372477464832662,0
1988,184.0,Retail Outlet Services,184.75,7.0,1,27,66,32061,58904,676,1,1.8372477464832662,0
1989,184.0,Clothing Stores,0.0,0.0,1,27,66,32061,58904,676,1,1.8372477464832662,0
1990,184.0,Miscelleanous Stores,358.72999999999996,7.0,1,27,66,32061,58904,676,1,1.8372477464832662,0
1991,184.0,Business Services,183.48,4.0,1,27,66,32061,58904,676,1,1.8372477464832662,0
1992,184.0,Professional Services and Membership Organizations,257.46,1.0,1,27,66,32061,58904,676,1,1.8372477464832662,0
1993,184.0,Government Services,0.0,0.0,1,27,66,32061,58904,676,1,1.8372477464832662,0
1994,185.0,Agricultural Services,0.0,0.0,0,75,69,21154,5764,705,6,0.2724780183416848,0
1995,185.0,Contracted Services,0.0,0.0,0,75,69,21154,5764,705,6,0.2724780183416848,0
1996,185.0,Travel Services,39672.57999999997,260.0,0,75,69,21154,5764,705,6,0.2724780183416848,0
1997,185.0,Transportation Services,20773.780000000017,1010.0,0,75,69,21154,5764,705,6,0.2724780183416848,0
1998,185.0,Utility Services,24122.51000000001,220.0,0,75,69,21154,5764,705,6,0.2724780183416848,0
1999,185.0,Retail Outlet Services,66975.58000000012,2705.0,0,75,69,21154,5764,705,6,0.2724780183416848,0
2000,185.0,Clothing Stores,1029.0099999999998,33.0,0,75,69,21154,5764,705,6,0.2724780183416848,0
2001,185.0,Miscelleanous Stores,37105.35000000001,1144.0,0,75,69,21154,5764,705,6,0.2724780183416848,0
2002,185.0,Business Services,22983.769999999997,400.0,0,75,69,21154,5764,705,6,0.2724780183416848,0
2003,185.0,Professional Services and Membership Organizations,5719.63,44.0,0,75,69,21154,5764,705,6,0.2724780183416848,0
2004,185.0,Government Services,16318.890000000001,910.0,0,75,69,21154,5764,705,6,0.2724780183416848,0
2005,186.0,Agricultural Services,0.0,0.0,1,52,72,52186,42852,737,4,0.8211397692867819,0
2006,186.0,Contracted Services,329.49,3.0,1,52,72,52186,42852,737,4,0.8211397692867819,0
2007,186.0,Travel Services,37692.71999999999,176.0,1,52,72,52186,42852,737,4,0.8211397692867819,0
2008,186.0,Transportation Services,10658.419999999996,356.0,1,52,72,52186,42852,737,4,0.8211397692867819,0
2009,186.0,Utility Services,24604.670000000024,236.0,1,52,72,52186,42852,737,4,0.8211397692867819,0
2010,186.0,Retail Outlet Services,46650.43999999997,1290.0,1,52,72,52186,42852,737,4,0.8211397692867819,0
2011,186.0,Clothing Stores,12570.310000000003,173.0,1,52,72,52186,42852,737,4,0.8211397692867819,0
2012,186.0,Miscelleanous Stores,76507.32999999997,1086.0,1,52,72,52186,42852,737,4,0.8211397692867819,0
2013,186.0,Business Services,72927.04,719.0,1,52,72,52186,42852,737,4,0.8211397692867819,0
2014,186.0,Professional Services and Membership Organizations,6680.5999999999985,44.0,1,52,72,52186,42852,737,4,0.8211397692867819,0
2015,186.0,Government Services,3502.9500000000007,159.0,1,52,72,52186,42852,737,4,0.8211397692867819,0
2016,187.0,Agricultural Services,0.0,0.0,1,43,70,35264,70328,770,2,1.9943284936479129,1
2017,187.0,Contracted Services,464.63,2.0,1,43,70,35264,70328,770,2,1.9943284936479129,1
2018,187.0,Travel Services,8632.750000000002,106.0,1,43,70,35264,70328,770,2,1.9943284936479129,1
2019,187.0,Transportation Services,4966.460000000001,116.0,1,43,70,35264,70328,770,2,1.9943284936479129,1
2020,187.0,Utility Services,55975.57999999999,568.0,1,43,70,35264,70328,770,2,1.9943284936479129,1
2021,187.0,Retail Outlet Services,131186.00999999998,4359.0,1,43,70,35264,70328,770,2,1.9943284936479129,3
2022,187.0,Clothing Stores,3766.4799999999996,64.0,1,43,70,35264,70328,770,2,1.9943284936479129,1
2023,187.0,Miscelleanous Stores,64287.69999999995,2097.0,1,43,70,35264,70328,770,2,1.9943284936479129,1
2024,187.0,Business Services,24908.01999999999,645.0,1,43,70,35264,70328,770,2,1.9943284936479129,1
2025,187.0,Professional Services and Membership Organizations,9476.910000000002,53.0,1,43,70,35264,70328,770,2,1.9943284936479129,1
2026,187.0,Government Services,334.8900000000001,29.0,1,43,70,35264,70328,770,2,1.9943284936479129,1
2027,188.0,Agricultural Services,0.0,0.0,1,84,71,79870,4031,609,2,0.05046951295855766,0
2028,188.0,Contracted Services,157.15,1.0,1,84,71,79870,4031,609,2,0.05046951295855766,0
2029,188.0,Travel Services,55869.81999999999,365.0,1,84,71,79870,4031,609,2,0.05046951295855766,0
2030,188.0,Transportation Services,2255.48,15.0,1,84,71,79870,4031,609,2,0.05046951295855766,0
2031,188.0,Utility Services,46790.619999999995,304.0,1,84,71,79870,4031,609,2,0.05046951295855766,0
2032,188.0,Retail Outlet Services,155276.69,4513.0,1,84,71,79870,4031,609,2,0.05046951295855766,3
2033,188.0,Clothing Stores,4261.13,36.0,1,84,71,79870,4031,609,2,0.05046951295855766,0
2034,188.0,Miscelleanous Stores,150911.36999999968,3364.0,1,84,71,79870,4031,609,2,0.05046951295855766,3
2035,188.0,Business Services,152202.0399999997,4039.0,1,84,71,79870,4031,609,2,0.05046951295855766,3
2036,188.0,Professional Services and Membership Organizations,8382.77,32.0,1,84,71,79870,4031,609,2,0.05046951295855766,0
2037,188.0,Government Services,109.30999999999999,6.0,1,84,71,79870,4031,609,2,0.05046951295855766,0
2038,189.0,Agricultural Services,0.0,0.0,1,70,59,41902,29713,633,5,0.7091069638680731,0
2039,189.0,Contracted Services,0.0,0.0,1,70,59,41902,29713,633,5,0.7091069638680731,0
2040,189.0,Travel Services,48833.38999999997,280.0,1,70,59,41902,29713,633,5,0.7091069638680731,0
2041,189.0,Transportation Services,3049.829999999999,204.0,1,70,59,41902,29713,633,5,0.7091069638680731,0
2042,189.0,Utility Services,47472.24999999997,333.0,1,70,59,41902,29713,633,5,0.7091069638680731,0
2043,189.0,Retail Outlet Services,180771.3200000003,5537.0,1,70,59,41902,29713,633,5,0.7091069638680731,3
2044,189.0,Clothing Stores,1966.13,36.0,1,70,59,41902,29713,633,5,0.7091069638680731,0
2045,189.0,Miscelleanous Stores,101014.30000000008,2969.0,1,70,59,41902,29713,633,5,0.7091069638680731,0
2046,189.0,Business Services,49065.74999999998,667.0,1,70,59,41902,29713,633,5,0.7091069638680731,0
2047,189.0,Professional Services and Membership Organizations,9812.41,109.0,1,70,59,41902,29713,633,5,0.7091069638680731,0
2048,189.0,Government Services,53.080000000000005,72.0,1,70,59,41902,29713,633,5,0.7091069638680731,0
2049,190.0,Agricultural Services,0.0,0.0,1,24,61,63969,128412,626,1,2.0074098391408337,1
2050,190.0,Contracted Services,0.0,0.0,1,24,61,63969,128412,626,1,2.0074098391408337,1
2051,190.0,Travel Services,0.0,0.0,1,24,61,63969,128412,626,1,2.0074098391408337,1
2052,190.0,Transportation Services,173.63000000000002,8.0,1,24,61,63969,128412,626,1,2.0074098391408337,1
2053,190.0,Utility Services,0.0,0.0,1,24,61,63969,128412,626,1,2.0074098391408337,1
2054,190.0,Retail Outlet Services,682.56,98.0,1,24,61,63969,128412,626,1,2.0074098391408337,1
2055,190.0,Clothing Stores,0.0,0.0,1,24,61,63969,128412,626,1,2.0074098391408337,1
2056,190.0,Miscelleanous Stores,973.7399999999999,47.0,1,24,61,63969,128412,626,1,2.0074098391408337,1
2057,190.0,Business Services,91.45,6.0,1,24,61,63969,128412,626,1,2.0074098391408337,1
2058,190.0,Professional Services and Membership Organizations,0.0,0.0,1,24,61,63969,128412,626,1,2.0074098391408337,1
2059,190.0,Government Services,311.03000000000003,12.0,1,24,61,63969,128412,626,1,2.0074098391408337,1
2060,191.0,Agricultural Services,0.0,0.0,0,47,68,34606,23909,680,5,0.690891752875224,0
2061,191.0,Contracted Services,364.9,3.0,0,47,68,34606,23909,680,5,0.690891752875224,0
2062,191.0,Travel Services,14578.669999999998,114.0,0,47,68,34606,23909,680,5,0.690891752875224,0
2063,191.0,Transportation Services,2150.14,89.0,0,47,68,34606,23909,680,5,0.690891752875224,0
2064,191.0,Utility Services,20342.109999999993,319.0,0,47,68,34606,23909,680,5,0.690891752875224,0
2065,191.0,Retail Outlet Services,64291.70000000005,3464.0,0,47,68,34606,23909,680,5,0.690891752875224,0
2066,191.0,Clothing Stores,1022.09,30.0,0,47,68,34606,23909,680,5,0.690891752875224,0
2067,191.0,Miscelleanous Stores,29974.31,1383.0,0,47,68,34606,23909,680,5,0.690891752875224,0
2068,191.0,Business Services,11372.519999999997,297.0,0,47,68,34606,23909,680,5,0.690891752875224,0
2069,191.0,Professional Services and Membership Organizations,27272.139999999996,172.0,0,47,68,34606,23909,680,5,0.690891752875224,0
2070,191.0,Government Services,1422.1699999999996,85.0,0,47,68,34606,23909,680,5,0.690891752875224,0
2071,192.0,Agricultural Services,0.0,0.0,0,32,60,26631,33950,805,1,1.274830085239007,0
2072,192.0,Contracted Services,216.3,1.0,0,32,60,26631,33950,805,1,1.274830085239007,0
2073,192.0,Travel Services,9115.800000000001,70.0,0,32,60,26631,33950,805,1,1.274830085239007,0
2074,192.0,Transportation Services,131.54,5.0,0,32,60,26631,33950,805,1,1.274830085239007,0
2075,192.0,Utility Services,26499.42000000001,280.0,0,32,60,26631,33950,805,1,1.274830085239007,0
2076,192.0,Retail Outlet Services,45030.179999999986,2733.0,0,32,60,26631,33950,805,1,1.274830085239007,0
2077,192.0,Clothing Stores,593.01,27.0,0,32,60,26631,33950,805,1,1.274830085239007,0
2078,192.0,Miscelleanous Stores,10193.95,800.0,0,32,60,26631,33950,805,1,1.274830085239007,0
2079,192.0,Business Services,8477.259999999997,249.0,0,32,60,26631,33950,805,1,1.274830085239007,0
2080,192.0,Professional Services and Membership Organizations,6661.87,40.0,0,32,60,26631,33950,805,1,1.274830085239007,0
2081,192.0,Government Services,69.72,5.0,0,32,60,26631,33950,805,1,1.274830085239007,0
2082,193.0,Agricultural Services,0.0,0.0,0,39,64,35978,49366,643,3,1.3721162932903441,0
2083,193.0,Contracted Services,0.0,0.0,0,39,64,35978,49366,643,3,1.3721162932903441,0
2084,193.0,Travel Services,20357.020000000004,141.0,0,39,64,35978,49366,643,3,1.3721162932903441,0
2085,193.0,Transportation Services,1138.6700000000008,119.0,0,39,64,35978,49366,643,3,1.3721162932903441,0
2086,193.0,Utility Services,17537.690000000006,218.0,0,39,64,35978,49366,643,3,1.3721162932903441,0
2087,193.0,Retail Outlet Services,29396.110000000044,1681.0,0,39,64,35978,49366,643,3,1.3721162932903441,0
2088,193.0,Clothing Stores,494.0200000000001,17.0,0,39,64,35978,49366,643,3,1.3721162932903441,0
2089,193.0,Miscelleanous Stores,21514.439999999995,1198.0,0,39,64,35978,49366,643,3,1.3721162932903441,0
2090,193.0,Business Services,35006.91999999998,1524.0,0,39,64,35978,49366,643,3,1.3721162932903441,0
2091,193.0,Professional Services and Membership Organizations,4338.4400000000005,19.0,0,39,64,35978,49366,643,3,1.3721162932903441,0
2092,193.0,Government Services,0.0,0.0,0,39,64,35978,49366,643,3,1.3721162932903441,0
2093,194.0,Agricultural Services,0.0,0.0,0,64,69,49756,89743,618,4,1.8036618699252351,1
2094,194.0,Contracted Services,377.08000000000004,3.0,0,64,69,49756,89743,618,4,1.8036618699252351,1
2095,194.0,Travel Services,28153.939999999995,195.0,0,64,69,49756,89743,618,4,1.8036618699252351,1
2096,194.0,Transportation Services,27312.93999999998,1142.0,0,64,69,49756,89743,618,4,1.8036618699252351,1
2097,194.0,Utility Services,37639.11999999999,288.0,0,64,69,49756,89743,618,4,1.8036618699252351,1
2098,194.0,Retail Outlet Services,115861.87999999999,2405.0,0,64,69,49756,89743,618,4,1.8036618699252351,1
2099,194.0,Clothing Stores,17881.839999999997,176.0,0,64,69,49756,89743,618,4,1.8036618699252351,1
2100,194.0,Miscelleanous Stores,57831.4699999999,4045.0,0,64,69,49756,89743,618,4,1.8036618699252351,1
2101,194.0,Business Services,13501.229999999992,283.0,0,64,69,49756,89743,618,4,1.8036618699252351,1
2102,194.0,Professional Services and Membership Organizations,10698.960000000001,50.0,0,64,69,49756,89743,618,4,1.8036618699252351,1
2103,194.0,Government Services,24543.059999999983,1077.0,0,64,69,49756,89743,618,4,1.8036618699252351,1
2104,195.0,Agricultural Services,0.0,0.0,0,37,71,60897,85771,850,3,1.4084601868729165,1
2105,195.0,Contracted Services,811.82,4.0,0,37,71,60897,85771,850,3,1.4084601868729165,1
2106,195.0,Travel Services,18849.879999999997,168.0,0,37,71,60897,85771,850,3,1.4084601868729165,1
2107,195.0,Transportation Services,367.48,2.0,0,37,71,60897,85771,850,3,1.4084601868729165,1
2108,195.0,Utility Services,56079.28000000002,557.0,0,37,71,60897,85771,850,3,1.4084601868729165,1
2109,195.0,Retail Outlet Services,81703.85999999988,2859.0,0,37,71,60897,85771,850,3,1.4084601868729165,1
2110,195.0,Clothing Stores,2225.5099999999998,44.0,0,37,71,60897,85771,850,3,1.4084601868729165,1
2111,195.0,Miscelleanous Stores,89940.55000000002,2319.0,0,37,71,60897,85771,850,3,1.4084601868729165,1
2112,195.0,Business Services,18545.359999999993,300.0,0,37,71,60897,85771,850,3,1.4084601868729165,1
2113,195.0,Professional Services and Membership Organizations,30187.739999999998,126.0,0,37,71,60897,85771,850,3,1.4084601868729165,1
2114,195.0,Government Services,0.0,0.0,0,37,71,60897,85771,850,3,1.4084601868729165,1
2115,196.0,Agricultural Services,0.0,0.0,1,58,65,41963,53857,741,1,1.2834401734861665,0
2116,196.0,Contracted Services,0.0,0.0,1,58,65,41963,53857,741,1,1.2834401734861665,0
2117,196.0,Travel Services,10808.670000000002,110.0,1,58,65,41963,53857,741,1,1.2834401734861665,0
2118,196.0,Transportation Services,1760.44,4.0,1,58,65,41963,53857,741,1,1.2834401734861665,0
2119,196.0,Utility Services,12476.799999999997,123.0,1,58,65,41963,53857,741,1,1.2834401734861665,0
2120,196.0,Retail Outlet Services,52894.23999999998,1765.0,1,58,65,41963,53857,741,1,1.2834401734861665,0
2121,196.0,Clothing Stores,2381.2699999999995,43.0,1,58,65,41963,53857,741,1,1.2834401734861665,0
2122,196.0,Miscelleanous Stores,30093.64000000005,1295.0,1,58,65,41963,53857,741,1,1.2834401734861665,0
2123,196.0,Business Services,13298.629999999994,277.0,1,58,65,41963,53857,741,1,1.2834401734861665,0
2124,196.0,Professional Services and Membership Organizations,11673.290000000003,71.0,1,58,65,41963,53857,741,1,1.2834401734861665,0
2125,196.0,Government Services,0.0,0.0,1,58,65,41963,53857,741,1,1.2834401734861665,0
2127,198.0,Agricultural Services,0.0,0.0,0,27,69,46733,34333,692,2,0.7346628720604284,0
2128,198.0,Contracted Services,203.29,1.0,0,27,69,46733,34333,692,2,0.7346628720604284,0
2129,198.0,Travel Services,14352.199999999997,161.0,0,27,69,46733,34333,692,2,0.7346628720604284,0
2130,198.0,Transportation Services,676.62,14.0,0,27,69,46733,34333,692,2,0.7346628720604284,0
2131,198.0,Utility Services,21835.000000000004,178.0,0,27,69,46733,34333,692,2,0.7346628720604284,0
2132,198.0,Retail Outlet Services,54340.73999999993,2123.0,0,27,69,46733,34333,692,2,0.7346628720604284,0
2133,198.0,Clothing Stores,288.54,16.0,0,27,69,46733,34333,692,2,0.7346628720604284,0
2134,198.0,Miscelleanous Stores,60618.949999999975,1322.0,0,27,69,46733,34333,692,2,0.7346628720604284,0
2135,198.0,Business Services,12703.319999999998,339.0,0,27,69,46733,34333,692,2,0.7346628720604284,0
2136,198.0,Professional Services and Membership Organizations,18368.010000000002,113.0,0,27,69,46733,34333,692,2,0.7346628720604284,0
2137,198.0,Government Services,0.0,0.0,0,27,69,46733,34333,692,2,0.7346628720604284,0
2138,199.0,Agricultural Services,0.0,0.0,1,26,60,47160,64193,578,1,1.3611747243426633,1
2139,199.0,Contracted Services,0.0,0.0,1,26,60,47160,64193,578,1,1.3611747243426633,1
2140,199.0,Travel Services,0.0,0.0,1,26,60,47160,64193,578,1,1.3611747243426633,1
2141,199.0,Transportation Services,0.0,0.0,1,26,60,47160,64193,578,1,1.3611747243426633,1
2142,199.0,Utility Services,592.78,6.0,1,26,60,47160,64193,578,1,1.3611747243426633,1
2143,199.0,Retail Outlet Services,1994.1499999999996,34.0,1,26,60,47160,64193,578,1,1.3611747243426633,1
2144,199.0,Clothing Stores,90.12,1.0,1,26,60,47160,64193,578,1,1.3611747243426633,1
2145,199.0,Miscelleanous Stores,773.1200000000001,10.0,1,26,60,47160,64193,578,1,1.3611747243426633,1
2146,199.0,Business Services,25.71,1.0,1,26,60,47160,64193,578,1,1.3611747243426633,1
